params_index, n_variables, n_total_environments, sparsity, sample_size, dag_density, reps, data_simulator, dag_simulator, Method, Soft, Number of environments, Rep, Number of possible DAGs, MEC size, MEC total edges, MEC unoriented edges, Precision, Recall
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 2, 7, 42, 42, 28, 18, 1.0, 0.6785714285714286
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 2, 7, 42, 42, 28, 18, 1.0, 0.6785714285714286
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 3, 7, 42, 42, 28, 18, 1.0, 0.6785714285714286
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 3, 7, 42, 42, 28, 18, 1.0, 0.6785714285714286
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 4, 7, 42, 42, 28, 18, 1.0, 0.6785714285714286
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 4, 7, 3, 42, 28, 18, 1.0, 0.9285714285714286
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 5, 7, 42, 42, 28, 18, 1.0, 0.6785714285714286
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 5, 7, 3, 42, 28, 18, 1.0, 0.9285714285714286
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 1, 8, 3, 3, 27, 4, 1.0, 0.9259259259259259
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 1, 8, 3, 3, 27, 4, 1.0, 0.9259259259259259
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 2, 8, 3, 3, 27, 4, 1.0, 0.9259259259259259
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 2, 8, 3, 3, 27, 4, 1.0, 0.9259259259259259
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 3, 8, 3, 3, 27, 4, 1.0, 0.9259259259259259
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 3, 8, 3, 3, 27, 4, 1.0, 0.9259259259259259
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 4, 8, 3, 3, 27, 4, 1.0, 0.9259259259259259
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 4, 8, 3, 3, 27, 4, 1.0, 0.9259259259259259
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 5, 8, 3, 3, 27, 4, 1.0, 0.9259259259259259
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 5, 8, 3, 3, 27, 4, 1.0, 0.9259259259259259
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 1, 9, 2, 2, 26, 2, 1.0, 0.9615384615384616
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 1, 9, 2, 2, 26, 2, 1.0, 0.9615384615384616
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 2, 9, 2, 2, 26, 2, 1.0, 0.9615384615384616
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 2, 9, 2, 2, 26, 2, 1.0, 0.9615384615384616
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 3, 9, 2, 2, 26, 2, 1.0, 0.9615384615384616
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 3, 9, 2, 2, 26, 2, 1.0, 0.9615384615384616
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 4, 9, 2, 2, 26, 2, 1.0, 0.9615384615384616
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 4, 9, 2, 2, 26, 2, 1.0, 0.9615384615384616
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 5, 9, 2, 2, 26, 2, 1.0, 0.9615384615384616
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 5, 9, 1, 2, 26, 2, 1.0, 1.0
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 1, 10, 40, 40, 23, 20, 1.0, 0.5652173913043478
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 1, 10, 40, 40, 23, 20, 1.0, 0.5652173913043478
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 2, 10, 40, 40, 23, 20, 1.0, 0.5652173913043478
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 2, 10, 40, 40, 23, 20, 1.0, 0.5652173913043478
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 3, 10, 40, 40, 23, 20, 1.0, 0.5652173913043478
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 3, 10, 40, 40, 23, 20, 1.0, 0.5652173913043478
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 4, 10, 40, 40, 23, 20, 1.0, 0.5652173913043478
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 4, 10, 40, 40, 23, 20, 1.0, 0.5652173913043478
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 5, 10, 40, 40, 23, 20, 1.0, 0.5652173913043478
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 5, 10, 14, 40, 23, 20, 1.0, 0.6956521739130435
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 1, 11, 12, 12, 27, 12, 1.0, 0.7777777777777778
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 1, 11, 12, 12, 27, 12, 1.0, 0.7777777777777778
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 2, 11, 3, 12, 27, 12, 1.0, 0.9259259259259259
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 2, 11, 3, 12, 27, 12, 1.0, 0.9259259259259259
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 3, 11, 3, 12, 27, 12, 1.0, 0.9259259259259259
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 3, 11, 3, 12, 27, 12, 1.0, 0.9259259259259259
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 4, 11, 12, 12, 27, 12, 1.0, 0.7777777777777778
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 4, 11, 3, 12, 27, 12, 1.0, 0.9259259259259259
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 5, 11, 12, 12, 27, 12, 1.0, 0.7777777777777778
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 5, 11, 2, 12, 27, 12, 1.0, 0.9629629629629629
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 1, 12, 30, 30, 26, 14, 1.0, 0.7307692307692307
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 1, 12, 30, 30, 26, 14, 1.0, 0.7307692307692307
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 2, 12, 30, 30, 26, 14, 1.0, 0.7307692307692307
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 2, 12, 30, 30, 26, 14, 1.0, 0.7307692307692307
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 3, 12, 30, 30, 26, 14, 1.0, 0.7307692307692307
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 3, 12, 8, 30, 26, 14, 1.0, 0.8461538461538461
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 4, 12, 30, 30, 26, 14, 1.0, 0.7307692307692307
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 4, 12, 8, 30, 26, 14, 1.0, 0.8461538461538461
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 5, 12, 30, 30, 26, 14, 1.0, 0.7307692307692307
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 5, 12, 8, 30, 26, 14, 1.0, 0.8461538461538461
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 1, 13, 6, 6, 21, 6, 1.0, 0.8571428571428571
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 1, 13, 6, 6, 21, 6, 1.0, 0.8571428571428571
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 2, 13, 6, 6, 21, 6, 1.0, 0.8571428571428571
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 2, 13, 6, 6, 21, 6, 1.0, 0.8571428571428571
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 3, 13, 6, 6, 21, 6, 1.0, 0.8571428571428571
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 3, 13, 6, 6, 21, 6, 1.0, 0.8571428571428571
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 4, 13, 6, 6, 21, 6, 1.0, 0.8571428571428571
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 4, 13, 6, 6, 21, 6, 1.0, 0.8571428571428571
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 5, 13, 6, 6, 21, 6, 1.0, 0.8571428571428571
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 5, 13, 2, 6, 21, 6, 1.0, 0.9523809523809523
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 1, 14, 10, 10, 23, 10, 1.0, 0.782608695652174
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 1, 14, 10, 10, 23, 10, 1.0, 0.782608695652174
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 2, 14, 1, 10, 23, 10, 1.0, 1.0
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 2, 14, 1, 10, 23, 10, 1.0, 1.0
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 3, 14, 10, 10, 23, 10, 1.0, 0.782608695652174
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 3, 14, 1, 10, 23, 10, 1.0, 1.0
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 4, 14, 10, 10, 23, 10, 1.0, 0.782608695652174
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 4, 14, 1, 10, 23, 10, 1.0, 1.0
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 5, 14, 10, 10, 23, 10, 1.0, 0.782608695652174
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 5, 14, 1, 10, 23, 10, 1.0, 1.0
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 1, 15, 3, 3, 21, 4, 1.0, 0.9047619047619048
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 1, 15, 3, 3, 21, 4, 1.0, 0.9047619047619048
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 2, 15, 3, 3, 21, 4, 1.0, 0.9047619047619048
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 2, 15, 3, 3, 21, 4, 1.0, 0.9047619047619048
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 3, 15, 3, 3, 21, 4, 1.0, 0.9047619047619048
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 3, 15, 3, 3, 21, 4, 1.0, 0.9047619047619048
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 4, 15, 3, 3, 21, 4, 1.0, 0.9047619047619048
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 4, 15, 3, 3, 21, 4, 1.0, 0.9047619047619048
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 5, 15, 3, 3, 21, 4, 1.0, 0.9047619047619048
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 5, 15, 3, 3, 21, 4, 1.0, 0.9047619047619048
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 1, 16, 12, 12, 27, 8, 1.0, 0.8518518518518519
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 1, 16, 12, 12, 27, 8, 1.0, 0.8518518518518519
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 2, 16, 12, 12, 27, 8, 1.0, 0.8518518518518519
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 2, 16, 12, 12, 27, 8, 1.0, 0.8518518518518519
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 3, 16, 12, 12, 27, 8, 1.0, 0.8518518518518519
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 3, 16, 6, 12, 27, 8, 1.0, 0.8888888888888888
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 4, 16, 12, 12, 27, 8, 1.0, 0.8518518518518519
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 4, 16, 6, 12, 27, 8, 1.0, 0.8888888888888888
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 5, 16, 12, 12, 27, 8, 1.0, 0.8518518518518519
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 5, 16, 6, 12, 27, 8, 1.0, 0.8888888888888888
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 1, 17, 24, 24, 19, 14, 1.0, 0.631578947368421
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 1, 17, 24, 24, 19, 14, 1.0, 0.631578947368421
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 2, 17, 24, 24, 19, 14, 1.0, 0.631578947368421
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 2, 17, 24, 24, 19, 14, 1.0, 0.631578947368421
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 3, 17, 24, 24, 19, 14, 1.0, 0.631578947368421
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 3, 17, 10, 24, 19, 14, 1.0, 0.7368421052631579
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 4, 17, 24, 24, 19, 14, 1.0, 0.631578947368421
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 4, 17, 10, 24, 19, 14, 1.0, 0.7368421052631579
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 5, 17, 24, 24, 19, 14, 1.0, 0.631578947368421
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 5, 17, 10, 24, 19, 14, 1.0, 0.7368421052631579
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 1, 18, 10, 10, 23, 10, 1.0, 0.782608695652174
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 1, 18, 10, 10, 23, 10, 1.0, 0.782608695652174
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 2, 18, 10, 10, 23, 10, 1.0, 0.782608695652174
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 2, 18, 10, 10, 23, 10, 1.0, 0.782608695652174
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 3, 18, 10, 10, 23, 10, 1.0, 0.782608695652174
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 3, 18, 10, 10, 23, 10, 1.0, 0.782608695652174
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 4, 18, 10, 10, 23, 10, 1.0, 0.782608695652174
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 4, 18, 10, 10, 23, 10, 1.0, 0.782608695652174
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 5, 18, 10, 10, 23, 10, 1.0, 0.782608695652174
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 5, 18, 10, 10, 23, 10, 1.0, 0.782608695652174
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 1, 19, 12, 12, 24, 12, 1.0, 0.75
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 1, 19, 12, 12, 24, 12, 1.0, 0.75
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 2, 19, 12, 12, 24, 12, 1.0, 0.75
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 2, 19, 12, 12, 24, 12, 1.0, 0.75
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 3, 19, 12, 12, 24, 12, 1.0, 0.75
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 3, 19, 12, 12, 24, 12, 1.0, 0.75
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 4, 19, 12, 12, 24, 12, 1.0, 0.75
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 4, 19, 4, 12, 24, 12, 1.0, 0.875
147, 10, 5, 8, None, 0.5, 20, None, er, PC (pool all), False, 5, 19, 12, 12, 24, 12, 1.0, 0.75
147, 10, 5, 8, None, 0.5, 20, None, er, Min changes (oracle), False, 5, 19, 4, 12, 24, 12, 1.0, 0.875
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 1, 0, 3, 3, 27, 4, 1.0, 0.9259259259259259
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 1, 0, 3, 3, 27, 4, 1.0, 0.9259259259259259
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 2, 0, 3, 3, 27, 4, 1.0, 0.9259259259259259
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 2, 0, 3, 3, 27, 4, 1.0, 0.9259259259259259
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 3, 0, 3, 3, 27, 4, 1.0, 0.9259259259259259
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 3, 0, 2, 3, 27, 4, 1.0, 0.9629629629629629
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 4, 0, 3, 3, 27, 4, 1.0, 0.9259259259259259
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 4, 0, 2, 3, 27, 4, 1.0, 0.9629629629629629
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 5, 0, 3, 3, 27, 4, 1.0, 0.9259259259259259
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 5, 0, 1, 3, 27, 4, 1.0, 1.0
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 1, 1, 2, 2, 32, 2, 1.0, 0.96875
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 1, 1, 2, 2, 32, 2, 1.0, 0.96875
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 2, 1, 2, 2, 32, 2, 1.0, 0.96875
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 2, 1, 2, 2, 32, 2, 1.0, 0.96875
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 3, 1, 2, 2, 32, 2, 1.0, 0.96875
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 3, 1, 2, 2, 32, 2, 1.0, 0.96875
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 4, 1, 2, 2, 32, 2, 1.0, 0.96875
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 4, 1, 2, 2, 32, 2, 1.0, 0.96875
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 5, 1, 2, 2, 32, 2, 1.0, 0.96875
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 5, 1, 2, 2, 32, 2, 1.0, 0.96875
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 1, 2, 4, 4, 28, 4, 1.0, 0.9285714285714286
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 1, 2, 4, 4, 28, 4, 1.0, 0.9285714285714286
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 2, 2, 4, 4, 28, 4, 1.0, 0.9285714285714286
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 2, 2, 4, 4, 28, 4, 1.0, 0.9285714285714286
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 3, 2, 4, 4, 28, 4, 1.0, 0.9285714285714286
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 3, 2, 4, 4, 28, 4, 1.0, 0.9285714285714286
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 4, 2, 4, 4, 28, 4, 1.0, 0.9285714285714286
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 4, 2, 4, 4, 28, 4, 1.0, 0.9285714285714286
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 5, 2, 4, 4, 28, 4, 1.0, 0.9285714285714286
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 5, 2, 4, 4, 28, 4, 1.0, 0.9285714285714286
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 1, 3, 18, 18, 30, 18, 1.0, 0.7
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 1, 3, 18, 18, 30, 18, 1.0, 0.7
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 2, 3, 18, 18, 30, 18, 1.0, 0.7
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 2, 3, 18, 18, 30, 18, 1.0, 0.7
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 3, 3, 18, 18, 30, 18, 1.0, 0.7
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 3, 3, 18, 18, 30, 18, 1.0, 0.7
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 4, 3, 18, 18, 30, 18, 1.0, 0.7
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 4, 3, 1, 18, 30, 18, 1.0, 1.0
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 5, 3, 18, 18, 30, 18, 1.0, 0.7
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 5, 3, 1, 18, 30, 18, 1.0, 1.0
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 1, 4, 14, 14, 30, 14, 1.0, 0.7666666666666667
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 1, 4, 14, 14, 30, 14, 1.0, 0.7666666666666667
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 2, 4, 10, 14, 30, 14, 1.0, 0.8333333333333334
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 2, 4, 10, 14, 30, 14, 1.0, 0.8333333333333334
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 3, 4, 14, 14, 30, 14, 1.0, 0.7666666666666667
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 3, 4, 10, 14, 30, 14, 1.0, 0.8333333333333334
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 4, 4, 14, 14, 30, 14, 1.0, 0.7666666666666667
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 4, 4, 10, 14, 30, 14, 1.0, 0.8333333333333334
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 5, 4, 14, 14, 30, 14, 1.0, 0.7666666666666667
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 5, 4, 1, 14, 30, 14, 1.0, 1.0
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 1, 5, 13, 13, 28, 12, 1.0, 0.7857142857142857
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 1, 5, 13, 13, 28, 12, 1.0, 0.7857142857142857
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 2, 5, 13, 13, 28, 12, 1.0, 0.7857142857142857
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 2, 5, 13, 13, 28, 12, 1.0, 0.7857142857142857
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 3, 5, 13, 13, 28, 12, 1.0, 0.7857142857142857
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 3, 5, 13, 13, 28, 12, 1.0, 0.7857142857142857
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 4, 5, 13, 13, 28, 12, 1.0, 0.7857142857142857
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 4, 5, 3, 13, 28, 12, 1.0, 0.9285714285714286
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 5, 5, 13, 13, 28, 12, 1.0, 0.7857142857142857
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 5, 5, 2, 13, 28, 12, 1.0, 0.9642857142857143
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 1, 6, 2, 2, 29, 2, 1.0, 0.9655172413793104
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 1, 6, 2, 2, 29, 2, 1.0, 0.9655172413793104
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 2, 6, 1, 2, 29, 2, 1.0, 1.0
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 2, 6, 1, 2, 29, 2, 1.0, 1.0
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 3, 6, 2, 2, 29, 2, 1.0, 0.9655172413793104
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 3, 6, 1, 2, 29, 2, 1.0, 1.0
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 4, 6, 2, 2, 29, 2, 1.0, 0.9655172413793104
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 4, 6, 1, 2, 29, 2, 1.0, 1.0
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 5, 6, 2, 2, 29, 2, 1.0, 0.9655172413793104
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 5, 6, 1, 2, 29, 2, 1.0, 1.0
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 1, 7, 18, 18, 39, 10, 1.0, 0.8717948717948718
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 1, 7, 18, 18, 39, 10, 1.0, 0.8717948717948718
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 2, 7, 18, 18, 39, 10, 1.0, 0.8717948717948718
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 2, 7, 18, 18, 39, 10, 1.0, 0.8717948717948718
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 3, 7, 18, 18, 39, 10, 1.0, 0.8717948717948718
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 3, 7, 18, 18, 39, 10, 1.0, 0.8717948717948718
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 4, 7, 18, 18, 39, 10, 1.0, 0.8717948717948718
148, 10, 5, 8, None, 0.7, 20, None, er, Min changes (oracle), False, 4, 7, 12, 18, 39, 10, 1.0, 0.8974358974358975
148, 10, 5, 8, None, 0.7, 20, None, er, PC (pool all), False, 5, 7, 18, 18, 39, 10, 1.0, 0.8717948717948718
